smiles,index
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@@H]3CC[C@@]21C,ZINC000100054741
COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(O)c1O,ZINC000100054749
CC(C)(O)/N=C(\O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4N=C(O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C,ZINC000100054758
Cn1cnc([N+](=O)[O-])c1[S@@+](C)c1ncnc2[nH]cnc12,ZINC000100054826
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@H](C2)NCC[C@]314,ZINC000100054840
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@H](C2)N(C)CC[C@]314,ZINC000100054856
C[C@H]1[C@@H]2CC[C@H](C)[C@H]3CC[C@@]4(C)OO[C@]23[C@@H](O[C@H]1O)O4,ZINC000100054873
CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,ZINC000003995861
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,ZINC000003982471
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,ZINC000003922077
C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,ZINC000003940873
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,ZINC000003959242
CCC[S@@](=O)c1ccc2[nH]/c(=N\C(=O)OC)[nH]c2c1,ZINC000004095934
CC(=O)NCCC[C@@H](NC(C)=O)C(=O)O,ZINC000004212161
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,ZINC000004213506
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,ZINC000004217270
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)[C@@H](OC)CC(=O)C[C@H]1C,ZINC000004245623
CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@@H]1C(=O)O,ZINC000004576931
CC(=O)NN,ZINC000004658577
O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,ZINC000005019445
COC[C@@H](O)c1ccc(OC[C@H](O)CNC(C)C)cc1,ZINC000002570883
CN1c2c(nc(N)[nH]c2=O)NC[C@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,ZINC000002572666
NC[C@@H](O)COc1cccc2ccccc12,ZINC000003471216
O=C(O)CCn1nc2ccccn2c1=O,ZINC000003643731
CC(C)NCC[C@](C(N)=O)(c1ccccc1)c1ccccn1,ZINC000005138343
CC(=O)NNC(C)=O,ZINC000005160011
N=C(N)/N=C(\O)Cc1c(Cl)c(O)cc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c1Cl,ZINC000100054877
N#C[C@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3C[C@](O)(C1)C[C@](O)(C3)C2,ZINC000100054893
CN1CC[C@]23c4c5ccc(O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,ZINC000100054977
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)[C@H](COC(=O)c1ccccc1)c1ccccc1)C2,ZINC000100055077
C=C1NC(N)=Nc2c1ncn2[C@H]1O[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,ZINC000100054069
C=C1NC(N)=Nc2c1ncn2[C@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,ZINC000100054074
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@H](C2)N(CC2CC2)CC[C@]314,ZINC000100054079
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@]314,ZINC000100054084
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC000100054096
O=P(O)(O)[C@@H](O)[C@H]1O[C@@H](n2cnc3c(S)nc(O)nc32)[C@H](O)[C@@H]1O,ZINC000100054111
CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@H]3[C@H]1C5,ZINC000100054127
CC(=O)N1CCc2c1[nH]c1ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21,ZINC000100054168
NCC/C=C1\c2ccccc2COc2ccccc21,ZINC000100054178
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2[C@H](O)CC[C@H]3[C@H]1C5,ZINC000100054183
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2[C@@H](O)CC[C@H]3[C@H]1C5,ZINC000100054189
COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,ZINC000100054198
COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@H]2O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,ZINC000100054205
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@@H](O)CO)C[C@@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,ZINC000100054210
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@@H](O)CO)C[C@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,ZINC000100054214
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5,ZINC000100054221
O=C1[C@@H]2[C@H]3CC[C@@H](C3O)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,ZINC000100054230
O=C1[C@@H]2[C@@H]3CC[C@H](C3O)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,ZINC000100054235
COC[C@@H](NC(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)NCc1ccccc1,ZINC000100054242
COc1ccc2c(c1)c(CCNC(C)=O)cn2[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC000100054255
CC(=O)NCCc1c[nH]c2ccc(O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc12,ZINC000100054267
CN(C)C[C@H]1CCCC[C@@]1(O)c1cccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1,ZINC000100054307
CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1,ZINC000100054315
CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC000100054321
CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cn1,ZINC000100054334
C[C@@H](C(=O)O)c1ccc(C(=O)C2=C[C@@H]3O[C@@H]3S2)cc1,ZINC000100054497
C[C@@H](C(=O)O)c1ccc(C(=O)C2=C[C@H]3O[C@@H]3S2)cc1,ZINC000100054502
Cc1cnc(/C(O)=N\CCc2ccc(S(=O)(=O)N/C(O)=N\[C@@H]3CC[C@@H](O)CC3)cc2)cn1,ZINC000100054513
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@@H]3CC[C@]21C,ZINC000100054736
COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(O)c1O,ZINC000100054746
COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(O)c1O,ZINC000100054755
CC(C)(O)/N=C(\O)[C@H]1CC[C@@H]2[C@@H]3CC[C@@H]4N=C(O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C,ZINC000100054760
Nc1nc(O)c2c(n1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)[CH]N2,ZINC000100054821
Cn1cnc([N+](=O)[O-])c1[S@+](C)c1ncnc2[nH]cnc12,ZINC000100054828
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@H](C2)N(C)CC[C@]314,ZINC000100054849
C[C@H]1CC[C@@H]2[C@H](C)[C@H](O)O[C@H]3O[C@@]4(C)CC[C@H]1[C@@]32OO4,ZINC000100054871
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,ZINC000003954487
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,ZINC000001673962
O=c1ccc2nc3ccccc3ccc-2c1,ZINC000001713704
O=C(O)CNCC(=O)O,ZINC000001769275
C[C@H](c1ccccc1)[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,ZINC000001842745
Oc1ccc2c(c1)N=C(N1CCNCC1)c1cc(Cl)ccc1O2,ZINC000002000902
CC(=O)N=C1C=CC(=O)C=C1,ZINC000002005673
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(CO)=C[C@H]21,ZINC000002008393
O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,ZINC000002017901
CC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2,ZINC000002019621
C[C@@H](CNC1CCCCC1)OC(=O)c1ccccc1,ZINC000002034892
C[C@H](N)Cc1ccc(O)c(O)c1,ZINC000002038643
CN1C(=O)[C@@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,ZINC000002040287
CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,ZINC000002382375
CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,ZINC000002509756
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3)[C@H]1O5,ZINC000002522694
Cc1cccc(C)c1N,ZINC000000900692
OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1,ZINC000001249069
C[C@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C,ZINC000001481797
C[C@@H](Cc1ccccc1)N(C)C,ZINC000001482036
C[C@H](Cc1ccccc1)N(C)C,ZINC000001509965
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,ZINC000002565787
CNCCCN1c2ccccc2CCc2ccc(Cl)cc21,ZINC000002570877
CC(=O)NCCCCCCNC(C)=O,ZINC000001615894
CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,ZINC000001671093
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@H](O)CO)C[C@@H]3O[C@@H]1C[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O1,ZINC000410428646
C[C@]12C[C@H](O)[C@@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,ZINC000044963477
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c3[nH]c(=O)ccc13)C2,ZINC000049783754
O=C1NC(=O)[C@](c2ccccc2)(c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)N1,ZINC000031425361
C[N+](C)(CCOC(c1ccccc1)c1ccccc1)[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,ZINC000031495147
CN(C)CCCN1c2ccccc2C[C@@H](O)c2ccc(Cl)cc21,ZINC000033944289
COc1ccc(Oc2cc(N(C)CCOc3ccc(C[C@H]4SC(=O)NC4=O)cc3)ncn2)cc1,ZINC000033972992
CC[C@H](c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O,ZINC000033986664
CCCOc1ccc(S(N)(=O)=O)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,ZINC000034104937
C=CCN1C[C@@H](C(=O)O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,ZINC000034150776
CNCCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1,ZINC000034620394
CN(C)CCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21,ZINC000034646291
N[C@@]1(c2ccccc2Cl)CCCCC1=O,ZINC000035635997
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,ZINC000036056301
C[C@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Oc2ccccc2)c1,ZINC000036401969
NCCOCC(=O)O,ZINC000036533634
CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(O)c(O)c1)c1ccccc1,ZINC000038726563
CCC[C@@H]1O[C@@H]2C[C@@H]3[C@@H]4C[C@@H](O)C5=CC(=O)C=C[C@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,ZINC000038841038
O=C1CCC[C@H](CNC(=O)c2cc(O)ccc2OCC(F)(F)F)N1,ZINC000038929225
C[C@]12CC[C@@H]3[C@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,ZINC000040164440
CC(C)(O)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,ZINC000410428640
CCC[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)CC,ZINC000410428644
CC(C)NC(=O)c1ccc(C(=O)O)cc1,ZINC000001845689
CC/C(=C(\c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1,ZINC000001849477
CNCCOC(c1ccccc1)c1ccccc1,ZINC000002003663
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@H]21,ZINC000002007774
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(CO)=C[C@H]21,ZINC000002008391
C[C@@H](C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,ZINC000002010790
CNCC/C=C1/c2ccccc2COc2ccccc21,ZINC000002035742
CNCCC=C1c2ccccc2C=Cc2ccccc21,ZINC000002040609
O=C(O)c1cn[nH]c1,ZINC000002167062
O=C(O)CCC(=O)c1ccc(F)c(F)c1,ZINC000002378674
CNC[C@H]1CCCC[C@]1(O)c1cccc(OC)c1,ZINC000002525883
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=N[C@@H]2O,ZINC000002570882
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,ZINC000000902197
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,ZINC000001433338
COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@H](C2)NCC[C@@]314,ZINC000001658782
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@H](O)CO)C[C@@H]3O[C@@H]1C[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@H](C)O1,ZINC000410428645
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,ZINC000043207566
C[C@]12C[C@H](O)[C@@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@H]1CC[C@]2(O)C(=O)CO,ZINC000044963475
O=C(O[C@@H]1CN2CCC1CC2)N1C[C@H](O)c2ccccc2[C@@H]1c1ccccc1,ZINC000049013803
O=C1NC(=O)[C@](c2ccccc2)(c2ccc(O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)N1,ZINC000031425360
O=C1NC(=O)[C@@](C2=C[C@H](O)[C@@H](O)C=C2)(c2ccccc2)N1,ZINC000031440255
CC(=O)O[C@]1(C(C)=O)C[C@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,ZINC000031544156
OCc1cn[nH]c1,ZINC000033506024
CN(C)CCCN1c2ccccc2C[C@H](O)c2ccc(Cl)cc21,ZINC000033944288
COc1ccc(Oc2cc(N(C)CCOc3ccc(C[C@@H]4SC(=O)NC4=O)cc3)ncn2)cc1,ZINC000033972993
CC[C@H](c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O,ZINC000033986666
C=CCN1C[C@H](C(=O)O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,ZINC000034150775
O=C1Nc2c(C(=O)O)ccnc2N(C2CC2)c2ncccc21,ZINC000034401276
Oc1cccc2c1CC[C@@H](NCCc1cccs1)C2,ZINC000034468399
CNCCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1,ZINC000034620396
N[C@]1(c2ccccc2Cl)CCCCC1=O,ZINC000035635999
CN(C)CCc1c[nH]c2cc(O)c(Cn3cncn3)cc12,ZINC000036401375
C[C@@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Oc2ccccc2)c1,ZINC000036401970
COC(=O)c1c(N)cc(Cl)cc1Cl,ZINC000037475297
CS(=O)(=O)OC[C@H](O)[C@H](O)COS(C)(=O)=O,ZINC000038139856
CN(C)CCCN1c2ccccc2CCc2cc(O)c(Cl)cc21,ZINC000038421485
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,ZINC000038601097
O=C1CCC[C@@H](CNC(=O)c2cc(O)ccc2OCC(F)(F)F)N1,ZINC000038929224
C[C@]12CC[C@@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,ZINC000040164442
C[C@H](Cc1ccc(O)c(O)c1)C(=O)O,ZINC000040952813
CC(C)(O)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@@]12C,ZINC000410428641
CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C,ZINC000031771386
NCC[C@@H](N)C(=O)O,ZINC000053122793
O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,ZINC000001677763
ClCCNCCCl,ZINC000001712524
CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,ZINC000001717860
C[C@@H](c1ccccc1)[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,ZINC000001842744
C[C@@H](c1ccccc1)[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,ZINC000001842746
COc1ccc(OC)c([C@H](O)CN)c1,ZINC000002001180
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(CO)=C[C@@H]21,ZINC000002008394
O=C1CCO[P@](=O)(NCCCl)N1CCCl,ZINC000002035094
C[C@@H](N)Cc1ccc(O)c(O)c1,ZINC000002038644
C=C(C=O)c1ccccc1,ZINC000002040459
O=C1NC(=O)[C@@](c2ccccc2)(c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)N1,ZINC000031425359
CC[N+](CC)(CC)CC[C@](O)(c1ccccc1)C1CCCCC1,ZINC000000967933
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,ZINC000001078624
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,ZINC000001280092
C[C@@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C,ZINC000001481798
c1ccc2c(N3CCNCC3)nsc2c1,ZINC000002568290
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,ZINC000002570878
CNCCON=c1c2ccccc2ccc2ccccc12,ZINC000001542913
NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,ZINC000001645453
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,ZINC000001671094
Cc1cn([C@@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,ZINC000031351604
Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,ZINC000031351610
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,ZINC000022060327
CC(C)[C@H](O)c1ccc([C@@H](C)C(=O)O)cc1,ZINC000022060698
CC(C)[C@H](O)c1ccc([C@H](C)C(=O)O)cc1,ZINC000022060704
C[C@H](C(=O)O)c1ccc(CC(C)(C)O)cc1,ZINC000022060709
C[C@H](Cc1ccc([C@@H](C)C(=O)O)cc1)C(=O)O,ZINC000022061315
C[C@H](C(=O)O)c1ccc(C[C@@H](C)C(=O)O)cc1,ZINC000022061321
CN[C@H](C)C(=O)c1ccc(C)cc1,ZINC000022062039
O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1,ZINC000022446966
O=P(O)(O)C(O)P(=O)(O)O,ZINC000024740492
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(C)C,ZINC000169369935
CC(C)c1nc(C/N=C(\O)N[C@H](/C(O)=N/[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)/N=C(\O)OCc2cncs2)C(C)C)cs1,ZINC000026824305
NCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,ZINC000027324454
CCc1c(O)ccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3,ZINC000029407434
O=C(O)CN1CCN(CC(=O)O)CCN([C@@H](CO)[C@@H](O)CO)CCN(CC(=O)O)CC1,ZINC000030691579
N=C(O)OC[C@@H](C(=O)O)c1ccccc1,ZINC000030731165
N=C(O)[n+]1c2cc(O)c(=O)cc-2ccc2ccccc21,ZINC000030731223
N#Cc1ccc2c(c1)CO[C@]2(CCC(=O)O)c1ccc(F)cc1,ZINC000030731232
COc1ccc(OC)c([C@@H](O)CN)c1,ZINC000002001181
CC(C)NC[C@H](O)COc1ccc(O)c2ccccc12,ZINC000005760453
CC(C)NC[C@@H](O)COc1ccc(O)c2ccccc12,ZINC000005760515
CC(C)(C)NC[C@@H](O)COc1ccc(NC(=O)NC2CCCCC2)cc1,ZINC000001846283
O=C(O)CN1CCOCC1,ZINC000001853454
COc1ccccc1OC[C@@H](O)CNC(C)C,ZINC000001999512
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@@H]21,ZINC000002007775
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(CO)=C[C@@H]21,ZINC000002008392
CC(=O)NCCC[C@H](NC(C)=O)C(=O)O,ZINC000002015965
CCNCC(=O)Nc1c(C)cccc1C,ZINC000002036824
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,ZINC000002040778
O=C(O)c1ccc(C(F)(F)F)cc1O,ZINC000002380356
Nc1ccncc1O,ZINC000002388372
O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,ZINC000002516030
CC[N+](CC)(CC)CC[C@@](O)(c1ccccc1)C1CCCCC1,ZINC000000967932
Cn1cnc([N+](=O)[O-])c1,ZINC000001063081
CC(=O)c1ccc2c(c1)N(C[C@H](C)N(C)C)c1ccccc1S2,ZINC000001481714
COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccccc1[N+](=O)[O-],ZINC000002530703
O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,ZINC000002570857
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,ZINC000001544157
CCCCNCC[C@@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,ZINC000001545566
CCC(=O)N(c1ccccc1)C1CCNCC1,ZINC000001574929
CC[C@@]1(C)OC(=O)NC1=O,ZINC000001656327
Cc1cc(O)cc(C)c1N,ZINC000001670385
CN1CCC[C@H]1c1ccc[n+](C)c1,ZINC000031259460
Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,ZINC000031351607
O=C1NC(=O)[C@@](c2ccccc2)(c2ccc(O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)N1,ZINC000031425358
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,ZINC000022060583
CC(C)[C@@H](O)c1ccc([C@@H](C)C(=O)O)cc1,ZINC000022060695
CC(C)[C@@H](O)c1ccc([C@H](C)C(=O)O)cc1,ZINC000022060701
C[C@@H](C(=O)O)c1ccc(CC(C)(C)O)cc1,ZINC000022060707
C[C@@H](Cc1ccc([C@@H](C)C(=O)O)cc1)C(=O)O,ZINC000022061312
C[C@@H](Cc1ccc([C@H](C)C(=O)O)cc1)C(=O)O,ZINC000022061318
CN[C@@H](C)C(=O)c1ccc(C)cc1,ZINC000022062037
C[N+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@H]2C1,ZINC000022064224
CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,ZINC000022593510
CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5,ZINC000169339296
CCc1c(O)ccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,ZINC000029407431
