+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 307  | ZINC000004216870 |    Q6TUJ5   |     127.03    |
| 308  | ZINC000000603777 |    Q6TUJ5   |     127.16    |
| 309  | ZINC000118913630 |    Q6TUJ5   |     127.38    |
| 310  | ZINC000008234190 |    Q6TUJ5   |     127.38    |
| 311  | ZINC000001599730 |    Q6TUJ5   |     127.41    |
| 312  | ZINC000001599729 |    Q6TUJ5   |     127.41    |
| 313  | ZINC000000049583 |    Q6TUJ5   |     127.41    |
| 314  | ZINC000084727380 |    Q6TUJ5   |     128.02    |
| 315  | ZINC000003873121 |    Q6TUJ5   |     128.92    |
| 316  | ZINC000003875387 |    Q6TUJ5   |     130.35    |
| 317  | ZINC000034039290 |    Q6TUJ5   |     131.30    |
| 318  | ZINC000043197072 |    Q6TUJ5   |     131.40    |
| 319  | ZINC000035279789 |    Q6TUJ5   |     131.52    |
| 320  | ZINC000095092797 |    Q6TUJ5   |     131.60    |
| 321  | ZINC000072190046 |    Q6TUJ5   |     131.60    |
| 322  | ZINC000016052720 |    Q6TUJ5   |     131.60    |
| 323  | ZINC000016052719 |    Q6TUJ5   |     131.60    |
| 324  | ZINC000029571072 |    Q6TUJ5   |     132.49    |
| 325  | ZINC000049637509 |    Q6TUJ5   |     132.49    |
| 326  | ZINC000004097438 |    Q6TUJ5   |     132.54    |
| 327  | ZINC000004097439 |    Q6TUJ5   |     132.54    |
| 328  | ZINC000113476229 |    Q6TUJ5   |     132.80    |
| 329  | ZINC000001855421 |    Q6TUJ5   |     136.49    |
| 330  | ZINC000001069090 |    Q6TUJ5   |     137.20    |
| 331  | ZINC000003861133 |    Q6TUJ5   |     137.20    |
| 332  | ZINC000003861134 |    Q6TUJ5   |     137.20    |
| 333  | ZINC000003793091 |    Q6TUJ5   |     138.02    |
| 334  | ZINC000030691727 |    Q6TUJ5   |     138.04    |
| 335  | ZINC000030691722 |    Q6TUJ5   |     138.04    |
| 336  | ZINC000019362693 |    Q6TUJ5   |     138.05    |
| 337  | ZINC000006117751 |    Q6TUJ5   |     138.61    |
| 338  | ZINC000006117750 |    Q6TUJ5   |     138.61    |
| 339  | ZINC000084400879 |    Q6TUJ5   |     139.03    |
| 340  | ZINC000019796087 |    Q6TUJ5   |     139.03    |
| 341  | ZINC000003917898 |    Q6TUJ5   |     139.06    |
| 342  | ZINC000018324776 |    Q6TUJ5   |     140.08    |
| 343  | ZINC000100091597 |    Q6TUJ5   |     140.29    |
| 344  | ZINC000095670328 |    Q6TUJ5   |     140.73    |
| 345  | ZINC000003979944 |    Q6TUJ5   |     140.73    |
| 346  | ZINC000035310025 |    Q6TUJ5   |     141.58    |
| 347  | ZINC000034007762 |    Q6TUJ5   |     141.70    |
| 348  | ZINC000004212938 |    Q6TUJ5   |     141.89    |
| 349  | ZINC000006744584 |    Q6TUJ5   |     142.15    |
| 350  | ZINC000034894449 |    Q6TUJ5   |     142.69    |
| 351  | ZINC000002010543 |    Q6TUJ5   |     143.16    |
| 352  | ZINC000003789397 |    Q6TUJ5   |     143.16    |
| 353  | ZINC000013860954 |    Q6TUJ5   |     143.16    |
| 354  | ZINC000005821264 |    Q6TUJ5   |     143.16    |
| 355  | ZINC000000000106 |    Q6TUJ5   |     144.74    |
| 356  | ZINC000000002276 |    Q6TUJ5   |     144.74    |
| 357  | ZINC000004212809 |    Q6TUJ5   |     145.42    |
| 358  | ZINC000004097384 |    Q6TUJ5   |     145.81    |
| 359  | ZINC000003875362 |    Q6TUJ5   |     145.81    |
| 360  | ZINC000034661169 |    Q6TUJ5   |     146.00    |
| 361  | ZINC000001530694 |    Q6TUJ5   |     146.09    |
| 362  | ZINC000003779720 |    Q6TUJ5   |     146.69    |
| 363  | ZINC000013763987 |    Q6TUJ5   |     146.73    |
| 364  | ZINC000012404516 |    Q6TUJ5   |     147.25    |
| 365  | ZINC000299841485 |    Q6TUJ5   |     147.57    |
| 366  | ZINC000299841487 |    Q6TUJ5   |     147.57    |
| 367  | ZINC000299841484 |    Q6TUJ5   |     147.57    |
| 368  | ZINC000299841486 |    Q6TUJ5   |     147.57    |
| 369  | ZINC000053006885 |    Q6TUJ5   |     147.98    |
| 370  | ZINC000003930092 |    Q6TUJ5   |     148.23    |
| 371  | ZINC000001909562 |    Q6TUJ5   |     149.53    |
| 372  | ZINC000003977757 |    Q6TUJ5   |     150.68    |
| 373  | ZINC000685933076 |    Q6TUJ5   |     150.77    |
| 374  | ZINC000003831012 |    Q6TUJ5   |     151.10    |
| 375  | ZINC000068267814 |    Q6TUJ5   |     151.22    |
| 376  | ZINC000003938686 |    Q6TUJ5   |     151.42    |
| 377  | ZINC000014768568 |    Q6TUJ5   |     151.69    |
| 378  | ZINC000027428713 |    Q6TUJ5   |     151.69    |
| 379  | ZINC000072190109 |    Q6TUJ5   |     151.86    |
| 380  | ZINC000003975804 |    Q6TUJ5   |     152.19    |
| 381  | ZINC000030731089 |    Q6TUJ5   |     152.47    |
| 382  | ZINC000044699444 |    Q6TUJ5   |     152.47    |
