+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 432  |  id-3204  |    Q4QHJ8   |     122.48    |
| 433  |  id-3079  |    Q4QHJ8   |     124.23    |
| 434  |  id-1450  |    Q4QHJ8   |     124.27    |
| 435  |  id-4194  |    Q4QHJ8   |     124.84    |
| 436  |   id-234  |    Q4QHJ8   |     124.98    |
| 437  |  id-1110  |    Q4QHJ8   |     127.75    |
| 438  |  id-1039  |    Q4QHJ8   |     127.93    |
| 439  |  id-2639  |    Q4QHJ8   |     128.23    |
| 440  |   id-276  |    Q4QHJ8   |     128.48    |
| 441  |  id-3839  |    Q4QHJ8   |     128.49    |
| 442  |   id-673  |    Q4QHJ8   |     128.82    |
| 443  |  id-1794  |    Q4QHJ8   |     129.67    |
| 444  |  id-3234  |    Q4QHJ8   |     130.67    |
| 445  |  id-4553  |    Q4QHJ8   |     131.23    |
| 446  |  id-1519  |    Q4QHJ8   |     131.25    |
| 447  |   id-629  |    Q4QHJ8   |     132.52    |
| 448  |  id-4580  |    Q4QHJ8   |     133.37    |
| 449  |  id-3573  |    Q4QHJ8   |     133.53    |
| 450  |  id-1532  |    Q4QHJ8   |     133.72    |
| 451  |  id-5285  |    Q4QHJ8   |     134.61    |
| 452  |  id-1887  |    Q4QHJ8   |     134.91    |
| 453  |  id-3114  |    Q4QHJ8   |     136.24    |
| 454  |  id-2121  |    Q4QHJ8   |     137.13    |
| 455  |  id-1129  |    Q4QHJ8   |     137.57    |
| 456  |   id-765  |    Q4QHJ8   |     137.97    |
| 457  |   id-114  |    Q4QHJ8   |     138.41    |
| 458  |   id-925  |    Q4QHJ8   |     138.95    |
| 459  |  id-2827  |    Q4QHJ8   |     139.02    |
| 460  |  id-1482  |    Q4QHJ8   |     139.32    |
| 461  |   id-700  |    Q4QHJ8   |     139.66    |
